  0.807980061      0.498753130      0.410986990      -4.92587060E-06 -0.958665609      0.290051311    
  0.810473859      0.498753130      0.410987765      -3.10005885E-06 -0.958665907      0.290052116    
  0.812967598      0.498753130      0.410988271      -1.89220361E-06 -0.958665967      0.290052533    
  0.815461397      0.498753130      0.410988599      -1.19972344E-06 -0.958666027      0.290052861    
  0.817955136      0.498753130      0.410988778      -6.96738823E-07 -0.958666027      0.290053099    
  0.820448935      0.498753130      0.410988897      -4.10250749E-07 -0.958666086      0.290053219    
  0.822942674      0.498753130      0.410988957      -2.32801057E-07 -0.958666205      0.290053219    
  0.825436413      0.498753130      0.410988986      -1.85461971E-07 -0.958666205      0.290053308    
  0.827930212      0.498753130      0.410989016      -8.05390457E-08 -0.958666205      0.290053308    
  0.830423951      0.498753130      0.410989016      -4.78052691E-08 -0.958666205      0.290053338    
  0.832917750      0.498753130      0.410989016      -3.52381342E-08 -0.958666205      0.290053308    
  0.835411489      0.498753130      0.410989046      -2.47324721E-08 -0.958666205      0.290053338    
  0.837905288      0.498753130      0.410989046       2.21260010E-09 -0.958666146      0.290053308    
  0.840399027      0.498753130      0.410989016       1.55766351E-08 -0.958666265      0.290053338    
  0.842892826      0.498753130      0.410989016       0.00000000     -0.958666265      0.290053338    
  0.845386565      0.498753130      0.410989016       0.00000000     -0.958666265      0.290053338    
  0.847880304      0.498753130      0.410989016       0.00000000     -0.958666265      0.290053338    
  0.850374103      0.498753130      0.410989016       0.00000000     -0.958666265      0.290053338    
  0.852867842      0.498753130      0.410989016       0.00000000     -0.958666265      0.290053338    
